store_number,street,city,state,zip,latitude,longitude,state_name,brand,updated
5224,5208 University Pkwy,Sarasota,FL,34234,27.387494,-82.465487,Florida,Wawa,2024-03-10
5304,5321 Clark Road,Sarasota,FL,34233,27.269679,-82.462815,Florida,Wawa,2024-03-10
5231,2502 N. 50Th St,Tampa,FL,33619,27.965717,-82.402878,Florida,Wawa,2024-03-10
0161,2000 Hamilton Street,Philadelphia,PA,19130,39.962291,-75.173109,Pennsylvania,Wawa,2024-03-10
0086,1707 Arch Street,Philadelphia,PA,19103,39.9550826,-75.168469,Pennsylvania,Wawa,2024-03-10
8154,33 S. 16Th St,Philadelphia,PA,19102,39.95183714,-75.16705165,Pennsylvania,Wawa,2024-03-10
8141,3300 Market Street,Philadelphia,PA,19104,39.955459,-75.191319,Pennsylvania,Wawa,2024-03-10
0055,3604 Chestnut Street,Philadelphia,PA,19104,39.954701,-75.1951,Pennsylvania,Wawa,2024-03-10
8105,2131 South Street,Philadelphia,PA,19146,39.945345,-75.178594,Pennsylvania,Wawa,2024-03-10
0103,912-916 Walnut Street,Philadelphia,PA,19107,39.948289,-75.156638,Pennsylvania,Wawa,2024-03-10
0179,3724-3744 Spruce Street,Philadelphia,PA,19104,39.951065,-75.19898,Pennsylvania,Wawa,2024-03-10
8131,150 S. Independ W Ml #102/103,Philadelphia,PA,19106,39.949084,-75.150854,Pennsylvania,Wawa,2024-03-10
8013,2535 Aramingo Ave.,Philadelphia,PA,19125-3728,39.977182,-75.11823,Pennsylvania,Wawa,2024-03-10
0191,1602-04 Delaware Avenue,Philadelphia,PA,19148,39.926456,-75.145407,Pennsylvania,Wawa,2024-03-10
0119,3230 Richmond Street,Philadelphia,PA,19134,39.983653,-75.10092,Pennsylvania,Wawa,2024-03-10
0011,460 South 69Th Street,Upper Darby,PA,19082-4901,39.952475,-75.257527,Pennsylvania,Wawa,2024-03-10
8132,2600 Penrose Ave,Philadelphia,PA,19145,39.903539,-75.197467,Pennsylvania,Wawa,2024-03-10
0040,193 Belmont Avenue,Bala Cynwyd,PA,19004-1933,40.023222,-75.23086,Pennsylvania,Wawa,2024-03-10
0155,801 Conshohocken State Road,Bala Cynwyd,PA,19004-2045,40.018669,-75.240112,Pennsylvania,Wawa,2024-03-10
8065,3901 Aramingo Ave,Philadelphia,PA,19137,39.997332,-75.088345,Pennsylvania,Wawa,2024-03-10
0240,4510 Castor Avenue,Philadelphia,PA,19124,40.018802,-75.09729,Pennsylvania,Wawa,2024-03-10
0073,67 N. Lansdowne Ave,Lansdowne,PA,19050,39.9409779,-75.2726519,Pennsylvania,Wawa,2024-03-10
8449,8000 S. Crescent Blvd,Pennsauken,NJ,08109,39.928274,-75.083401,New Jersey,Wawa,2024-03-10
0014,202 South State Road,Upper Darby,PA,19082-2908,39.96122,-75.27861,Pennsylvania,Wawa,2024-03-10
0294,949 Montgomery Ave.,Narberth,PA,19072-1501,40.012268,-75.262005,Pennsylvania,Wawa,2024-03-10
8070,8240 West Chester Pk,Upper Darby,PA,19082-2723,39.965574,-75.280898,Pennsylvania,Wawa,2024-03-10
0252,4371 Richmond Street,Philadelphia,PA,19137,39.996728,-75.07429,Pennsylvania,Wawa,2024-03-10
8049,6701 Ridge Ave,Philadelphia,PA,19128,40.040692,-75.223499,Pennsylvania,Wawa,2024-03-10
0965,5221 Route 70,Pennsauken,NJ,08109,39.934642,-75.068688,New Jersey,Wawa,2024-03-10
8053,8220 West Bartram Ave,Philadelphia,PA,19153,39.891314,-75.241963,Pennsylvania,Wawa,2024-03-10
8104,5597 Tulip Street,Philadelphia,PA,19124,40.012341,-75.068497,Pennsylvania,Wawa,2024-03-10
0778,1317 Market Street,Gloucester City,NJ,08030,39.887948,-75.11111,New Jersey,Wawa,2024-03-10
0125,7236-40 Germantown Ave.,Philadelphia,PA,19119,40.060921,-75.191957,Pennsylvania,Wawa,2024-03-10
0990,2290 Clement Avenue,Pennsauken,NJ,08110,39.964236,-75.050479,New Jersey,Wawa,2024-03-10
0352,668 Haddon Avenue,Collingswood,NJ,08108,39.916465,-75.06979,New Jersey,Wawa,2024-03-10
8160,1100 Calcon Hook Rd,Sharon Hill,PA,19079,39.899032,-75.263274,Pennsylvania,Wawa,2024-03-10
0212,3800 Garrett  Ave,Drexel Hill,PA,19026,39.943979,-75.297279,Pennsylvania,Wawa,2024-03-10
8108,910 Macdade Blvd,Collingdale,PA,19023,39.910383,-75.278666,Pennsylvania,Wawa,2024-03-10
0265,1000 Darby Road,Havertown,PA,19083-3616,39.976279,-75.3037,Pennsylvania,Wawa,2024-03-10
0012,525 Burmont Avenue,Drexel Hill,PA,19026,39.947078,-75.30158,Pennsylvania,Wawa,2024-03-10
8424,690 Crescent Blvd,Brooklawn,NJ,08030,39.877895,-75.114955,New Jersey,Wawa,2024-03-10
8336,500 New Jersey Highway 38,Cherry Hill,NJ,08002-2935,39.936428,-75.048616,New Jersey,Wawa,2024-03-10
0066,195 West Lancaster Avenue,Ardmore,PA,19003,40.01064,-75.29543,Pennsylvania,Wawa,2024-03-10
8492,1006 White Horse Pike,Oaklyn,NJ,08107,39.89884523,-75.0739083,New Jersey,Wawa,2024-03-10
8007,1550 Chester Pike,Folcroft,PA,19032,39.904548,-75.28294,Pennsylvania,Wawa,2024-03-10
0972,602 Black Horse Pike,Mount Ephraim,NJ,08059,39.886989,-75.08717,New Jersey,Wawa,2024-03-10
0115,6400 Bustleton Avenue,Philadelphia,PA,19149,40.036242,-75.070251,Pennsylvania,Wawa,2024-03-10
0054,33-35 East Eagle Road,Havertown,PA,19083-1531,39.988593,-75.30934,Pennsylvania,Wawa,2024-03-10
0468,1 Haddon Avenue,Collingswood,NJ,08108-2705,39.913013,-75.056343,New Jersey,Wawa,2024-03-10
8128,418 W. Baltimore Pike,Clifton Heights,PA,19018,39.926556,-75.30339,Pennsylvania,Wawa,2024-03-10
8006,6858 Rising Sun Avenue,Philadelphia,PA,19111,40.055801,-75.09063,Pennsylvania,Wawa,2024-03-10
0174,3 N Macdade Blvd,Glenolden,PA,19036,39.904903,-75.29179,Pennsylvania,Wawa,2024-03-10
8009,6506 Frankford Ave.,Philadelphia,PA,19135,40.030297,-75.05609,Pennsylvania,Wawa,2024-03-10
0986,885 Cranbury- South River Road,Jamesburg,NJ,08831-3034,40.378687,-74.455314,New Jersey,Wawa,2024-03-10
0476,350 Georges Road,Dayton,NJ,08810-1425,40.375161,-74.511208,New Jersey,Wawa,2024-03-10
0306,1273 Route 206,Skillman,NJ,08558,40.403249,-74.648913,New Jersey,Wawa,2024-03-10
0916,800 Rt. 202 (@ Sumner Rd).,Neshanic Station,NJ,08853-3606,40.532371,-74.77739,New Jersey,Wawa,2024-03-10
0989,1886  Englishtown Road,Old Bridge,NJ,08857-3902,40.355854,-74.354682,New Jersey,Wawa,2024-03-10
0365,337 Applegarth Rd. Suite 1A,Monroe Township,NJ,08831,40.323018,-74.470379,New Jersey,Wawa,2024-03-10
8331,152 Alexander Street,Princeton,NJ,08540-7102,40.34186,-74.65903,New Jersey,Wawa,2024-03-10
0991,20 Highway 31,Flemington,NJ,08822,40.5049604,-74.8520522,New Jersey,Wawa,2024-03-10
8330,960 Route 33,Monroe Township,NJ,08831-5913,40.266631,-74.472021,New Jersey,Wawa,2024-03-10
0735,104 Hickory Corner Road,Hightstown,NJ,08520-2460,40.260656,-74.549587,New Jersey,Wawa,2024-03-10
0563,601 Sunburst Highway,Cambridge,MD,21613,38.561096,-76.06626,Maryland,Wawa,2024-03-10
0589,8118 Ocean Gateway,Easton,MD,21601,38.771816,-76.06135,Maryland,Wawa,2024-03-10
0587,22530 Three Notch Rd.,Lexington Park,MD,20653-2131,38.286931,-76.476776,Maryland,Wawa,2024-03-10
0592,23141 Three Notch Rd.,California,MD,20619,38.302751,-76.51936,Maryland,Wawa,2024-03-10
0555,668 S. Salisbury Blvd.,Salisbury,MD,21801,38.358175,-75.60073,Maryland,Wawa,2024-03-10
0561,2740 North Salisbury Blvd.,Salisbury,MD,21801,38.420697,-75.56596,Maryland,Wawa,2024-03-10
0856,38711 Sussex Highway,Delmar,DE,19940,38.456094,-75.557044,Delaware,Wawa,2024-03-10
0874,22929 Sussex Hwy,Seaford,DE,19973,38.660032,-75.593416,Delaware,Wawa,2024-03-10
0864,18586 Sussex Highway,Bridgeville,DE,19933,38.726056,-75.591548,Delaware,Wawa,2024-03-10
0583,27605 Three Notch Rd.,Mechanicsville,MD,20659-3374,38.426744,-76.71574,Maryland,Wawa,2024-03-10
0588,30320 Three Notch Road,Charlotte Hall,MD,20622-3189,38.501543,-76.773898,Maryland,Wawa,2024-03-10
0884,20938 Dupont Blvd,Georgetown,DE,19947,38.68802468,-75.39755108,Delaware,Wawa,2024-03-10
0837,102 East Dupont Highway,Millsboro,DE,19966,38.584683,-75.29594,Delaware,Wawa,2024-03-10
0851,902 N. Dupont Blvd,Milford,DE,19963,38.928291,-75.43156,Delaware,Wawa,2024-03-10
0865,24930 John J Williams Hwy,Millsboro,DE,19966,38.633941,-75.195383,Delaware,Wawa,2024-03-10
0584,5955 Crain Hwy.,La Plata,MD,20646-4264,38.548741,-76.98655,Maryland,Wawa,2024-03-10
0876,200 East Street,Camden,DE,19934,39.108979,-75.540307,Delaware,Wawa,2024-03-10
0834,17663 Dartmouth Dr.,Lewes,DE,19958,38.743921,-75.15401,Delaware,Wawa,2024-03-10
0556,12502 Ocean Gateway,Ocean City,MD,21842-9538,38.338407,-75.119081,Maryland,Wawa,2024-03-10
0845,1525 E. Lebanon Road,Dover,DE,19904,39.123122,-75.50131,Delaware,Wawa,2024-03-10
0849,"4500 Highway 1, Rt. 1 & Rt. 24",Rehoboth Beach,DE,19971,38.731499,-75.132262,Delaware,Wawa,2024-03-10
0855,1450 Forest Avenue,Dover,DE,19904,39.15806,-75.5589,Delaware,Wawa,2024-03-10
0836,774 Garfield Parkway,Bethany Beach,DE,19930,38.539808,-75.0709,Delaware,Wawa,2024-03-10
0871,30155 Veterans Way,Rehoboth Beach,DE,19971,38.712962,-75.103297,Delaware,Wawa,2024-03-10
0838,298 S. Dupont Highway,Dover,DE,19901,39.158265,-75.513333,Delaware,Wawa,2024-03-10
0566,12001 A Coastal Highway,Ocean City,MD,21842,38.426237,-75.05672,Maryland,Wawa,2024-03-10
0848,2800 North Dupont Highway,Dover,DE,19901,39.194962,-75.547247,Delaware,Wawa,2024-03-10
5146,7408 Hillsborough Ave,Tampa,FL,33610-4228,27.996738,-82.372715,Florida,Wawa,2024-03-10
5114,3942 N. Us Highway 301,Tampa,FL,33619,27.98094,-82.36146,Florida,Wawa,2024-03-10
5127,2604 South Us Highway,Tampa,FL,33619,27.92432,-82.34858,Florida,Wawa,2024-03-10
5133,10115 Bloomingdale Ave,Riverview,FL,33578,27.8930892,-82.3364252,Florida,Wawa,2024-03-10
5197,1710 W. Brandon Blvd,Brandon,FL,33510,27.937242,-82.309747,Florida,Wawa,2024-03-10
5335,11623 E. Dr Mlk Blvd,Seffner,FL,33584,27.9814,-82.30232,Florida,Wawa,2024-03-10
5226,27866 State Road 56,Wesley Chapel,FL,33543,28.185681,-82.354987,Florida,Wawa,2024-03-10
5167,9615 S Us Highway 301,Riverview,FL,33578,27.8584322,-82.3280642,Florida,Wawa,2024-03-10
5175,13026 S Us Highway 301,Riverview,FL,33578,27.79701,-82.33374,Florida,Wawa,2024-03-10
5286,13323 Boyette Road,Riverview,FL,33569,27.8529,-82.2699,Florida,Wawa,2024-03-10
5152,2926 E. State Rd 60,Valrico,FL,33594,27.9386262,-82.2364072,Florida,Wawa,2024-03-10
5151,2224 Bloomingdale Ave,Valrico,FL,33594-6212,27.8938175,-82.2451643,Florida,Wawa,2024-03-10
5198,16620 S. Us 301,Wimauma,FL,33598,27.711878,-82.334282,Florida,Wawa,2024-03-10
0687,5824 George Washington Memoria,Yorktown,VA,23692-2774,37.165506,-76.46499,Virginia,Wawa,2024-03-10
8657,2610 George Washington Mem Hwy,Yorktown,VA,23693,37.120749,-76.456763,Virginia,Wawa,2024-03-10
0685,772 J. Clyde Morris Blvd,Newport News,VA,23607,37.080586,-76.45954,Virginia,Wawa,2024-03-10
8642,301 E. Mercury Blvd,Hampton,VA,23663,37.03298,-76.32487,Virginia,Wawa,2024-03-10
8044,600 N.W. End Blvd,Quakertown,PA,18951-4100,40.459467,-75.369398,Pennsylvania,Wawa,2024-03-10
0272,1095 South West End Boulevard,Quakertown,PA,18951-2633,40.417793,-75.34321,Pennsylvania,Wawa,2024-03-10
0105,370 Main Street,Souderton,PA,18964,40.313446,-75.328463,Pennsylvania,Wawa,2024-03-10
8135,201 Main Street,Harleysville,PA,19438,40.26490275,-75.37136851,Pennsylvania,Wawa,2024-03-10
8008,3520 Bethlehem Pike,Souderton,PA,18964-1040,40.320177,-75.30396,Pennsylvania,Wawa,2024-03-10
0143,4121 Skippack Pike,Schwenksville,PA,19473,40.228541,-75.404795,Pennsylvania,Wawa,2024-03-10
8050,200 Forty Foot Road,Lansdale,PA,19446-4005,40.263141,-75.320685,Pennsylvania,Wawa,2024-03-10
0343,157 Newtons Corner Road,Howell,NJ,07731,40.119926,-74.144189,New Jersey,Wawa,2024-03-10
8463,10 Lanes Mill Rd,Brick,NJ,08723,40.09735,-74.14466,New Jersey,Wawa,2024-03-10
5106,4320 Us Highway 98 North,Lakeland,FL,33805,28.09827,-81.9742,Florida,Wawa,2024-03-10
5253,3105 Us Highway 98 South,Lakeland,FL,33803,28.012655,-81.91349,Florida,Wawa,2024-03-10
5137,334 Havendale Blvd,Auburndale,FL,33823,28.0545444,-81.7789764,Florida,Wawa,2024-03-10
5342,5410 S. Florida Ave,Lakeland,FL,33813,27.967379,-81.964332,Florida,Wawa,2024-03-10
5126,1490 3Rd St Sw,Winter Haven,FL,33880-3915,28.00787,-81.73045,Florida,Wawa,2024-03-10
5162,2705 Thonotosassa Rd,Plant City,FL,33563,28.0258952,-82.1526492,Florida,Wawa,2024-03-10
5230,43582 Hwy 27,Davenport,FL,33837,28.228805,-81.648727,Florida,Wawa,2024-03-10
5285,6450 Gall Blvd,Zephyrhills,FL,33542,28.251734,-82.187814,Florida,Wawa,2024-03-10
5277,23623 Us Hwy 27,Lake Wales,FL,33859,27.956546,-81.620925,Florida,Wawa,2024-03-10
5299,8103 Lake Wilson Rd,Davenport,FL,33896,28.259329,-81.590236,Florida,Wawa,2024-03-10
5119,8849 W Irlo Bronson Memorial H,Winter Garden,FL,34787,28.34768,-81.64676,Florida,Wawa,2024-03-10
5121,16126 Greater Groves Blvd,Clermont,FL,34714,28.378378,-81.688073,Florida,Wawa,2024-03-10
5166,7940 W Irlo Bronson Memorial H,Kissimmee,FL,34747,28.34539617,-81.60470442,Florida,Wawa,2024-03-10
5124,5035 S. Orange Blossom Trail,Kissimmee,FL,34758-2044,28.256006,-81.48463,Florida,Wawa,2024-03-10
5293,1095 Cypress Pkwy,Kissimmee,FL,34759,28.14751,-81.44379,Florida,Wawa,2024-03-10
5116,3140 Vineland Road,Kissimmee,FL,34746-4657,28.341,-81.48371,Florida,Wawa,2024-03-10
5143,4397 W Vine St,Kissimmee,FL,34746-6345,28.3047862,-81.4579622,Florida,Wawa,2024-03-10
5209,8894 Vinings Way Blvd,Orlando,FL,32836,28.389167,-81.50585,Florida,Wawa,2024-03-10
5144,1909 S  Highway 27,Clermont,FL,34711-6497,28.542587,-81.740513,Florida,Wawa,2024-03-10
5391,7785 Palm Parkway,Orlando,FL,32836,28.39842,-81.48965,Florida,Wawa,2024-03-10
5104,2499 N Orange Blossom Trail,Kissimmee,FL,34744-2345,28.318503,-81.403044,Florida,Wawa,2024-03-10
5101,5910 Central Florida Pkwy,Orlando,FL,32821-6004,28.405788,-81.457566,Florida,Wawa,2024-03-10
5102,2184 E Irlo Bronson Memorial H,Kissimmee,FL,34744-4415,28.285959,-81.355723,Florida,Wawa,2024-03-10
5160,6500 W Sand Lake Rd,Orlando,FL,32819-8902,28.4494144,-81.4664581,Florida,Wawa,2024-03-10
5205,3951 Central Florida Pkwy,Orlando,FL,32837,28.41153,-81.42195,Florida,Wawa,2024-03-10
5155,12083 S Orange Blossom Trail,Orlando,FL,32837-5912,28.39058,-81.40453,Florida,Wawa,2024-03-10
5210,13501 W Colonial Dr,Winter Garden,FL,34787,28.551483,-81.583899,Florida,Wawa,2024-03-10
5218,4660 W Sr 46,Sanford,FL,32771,28.81177,-81.33388,Florida,Wawa,2024-03-10
5158,2690 W 25 St,Sanford,FL,32771-7505,28.7868,-81.2972,Florida,Wawa,2024-03-10
5140,449 West Main Street,Apopka,FL,32712-3453,28.679571,-81.521344,Florida,Wawa,2024-03-10
5117,3510 N Us Hwy 17-92,Lake Mary,FL,32746-4500,28.7324536,-81.3095987,Florida,Wawa,2024-03-10
5156,162 E Sr 434,Longwood,FL,32750-5214,28.6974,-81.34523,Florida,Wawa,2024-03-10
5179,919 West Sr 436,Altamonte Springs,FL,32714-2931,28.66577,-81.4206,Florida,Wawa,2024-03-10
5112,1615 S Orange Blossom Trail,Apopka,FL,32703-7755,28.6539389,-81.4686223,Florida,Wawa,2024-03-10
5128,23 Seminola Blvd,Casselberry,FL,32707-3045,28.6835,-81.3331,Florida,Wawa,2024-03-10
5186,1390 E Altamonte Drive,Altamonte Springs,FL,32701-5012,28.663017,-81.345949,Florida,Wawa,2024-03-10
5324,1033 Sr 436,Casselberry,FL,32707,28.643789,-81.322763,Florida,Wawa,2024-03-10
5164,5820 Edgewater Dr,Orlando,FL,32810-5261,28.610197,-81.416327,Florida,Wawa,2024-03-10
5135,901 N Orlando Ave,Winter Park,FL,32789-2923,28.6050562,-81.3665472,Florida,Wawa,2024-03-10
5100,2507 N John Young Pkwy,Orlando,FL,32804,28.577463,-81.415538,Florida,Wawa,2024-03-10
5219,1020 West Mitchell Hammock Rd,Oviedo,FL,32765,28.655593,-81.22602,Florida,Wawa,2024-03-10
5280,4256 Aloma Avenue,Winter Park,FL,32792,28.6118,-81.280304,Florida,Wawa,2024-03-10
5150,1200 W. Colonial Dr,Orlando,FL,32805-7116,28.55275,-81.39597,Florida,Wawa,2024-03-10
5111,2239 N Semoran Blvd,Orlando,FL,32807-3707,28.57431,-81.31041,Florida,Wawa,2024-03-10
5118,3000 Alafaya Trail,Oviedo,FL,32765-7678,28.6267,-81.20823,Florida,Wawa,2024-03-10
5308,5810 Raleigh St,Orlando,FL,32811,28.52787,-81.45943,Florida,Wawa,2024-03-10
5153,4100 E Colonial Drive,Orlando,FL,32803,28.5527692,-81.3345812,Florida,Wawa,2024-03-10
5113,8049 E Colonial Drive,Orlando,FL,32818-6679,28.5689,-81.27792,Florida,Wawa,2024-03-10
5145,11750 University Blvd,Orlando,FL,32817,28.5970632,-81.2151362,Florida,Wawa,2024-03-10
5134,608 N Goldenrod Rd,Orlando,FL,32807-6202,28.5532992,-81.2872952,Florida,Wawa,2024-03-10
5130,3025 Curry Ford Rd,Orlando,FL,32806-3331,28.52468,-81.34498,Florida,Wawa,2024-03-10
5157,3100 S. Orange Ave,Orlando,FL,32806-6122,28.50899,-81.37672,Florida,Wawa,2024-03-10
5206,1201 S Semoran Blvd,Orlando,FL,32807,28.528127,-81.309866,Florida,Wawa,2024-03-10
5189,3501 Millenia Blvd,Orlando,FL,32839,28.49341,-81.41833,Florida,Wawa,2024-03-10
5161,12321 E. Colonial Dr,Orlando,FL,32826-4712,28.56601,-81.19546,Florida,Wawa,2024-03-10
5131,2225 S Goldenrod Road,Orlando,FL,32822-4676,28.51495,-81.28928,Florida,Wawa,2024-03-10
5142,14548 E Colonial Drive,Orlando,FL,32826,28.56475,-81.16596,Florida,Wawa,2024-03-10
5279,4416 Hoffner Ave,Belle Isle,FL,32812,28.480291,-81.332522,Florida,Wawa,2024-03-10
5105,7030 S Orange Blossom Trail,Orlando,FL,32809-5715,28.46352,-81.39757,Florida,Wawa,2024-03-10
5207,10052 Curry Ford Rd,Orlando,FL,32825,28.5093042,-81.2416362,Florida,Wawa,2024-03-10
5103,4700 S Golden Rod Road,Orlando,FL,32822-2027,28.48009,-81.28814,Florida,Wawa,2024-03-10
5136,6500 South Semoran Blvd,Orlando,FL,32822,28.4695402,-81.3115762,Florida,Wawa,2024-03-10
5208,8099 Orange Ave,Orlando,FL,32809-6711,28.45137,-81.36328,Florida,Wawa,2024-03-10
5138,8574 S. Orange Blossom Trail,Orlando,FL,32809,28.4405642,-81.4049752,Florida,Wawa,2024-03-10
5182,9955 Lee Vista Blvd,Orlando,FL,32829,28.47969,-81.2455,Florida,Wawa,2024-03-10
8068,1050 West Chester Pike,West Chester,PA,19382-5003,39.96775,-75.57673,Pennsylvania,Wawa,2024-03-10
0088,1594 Route 352 & Paoli Pike,West Chester,PA,19380-6107,39.994199,-75.54522,Pennsylvania,Wawa,2024-03-10
0208,567 Lancaster Avenue,Malvern,PA,19355-1814,40.035876,-75.571785,Pennsylvania,Wawa,2024-03-10
8045,1501 West Chester Pike,West Chester,PA,19382-7753,39.967453,-75.526977,Pennsylvania,Wawa,2024-03-10
0236,105 King St (Malvern Shop),Malvern,PA,19355,40.035614,-75.51638,Pennsylvania,Wawa,2024-03-10
0205,5 Matthews Road,Malvern,PA,19355-1749,40.050612,-75.524571,Pennsylvania,Wawa,2024-03-10
0298,1413 Wilmington Pike,West Chester,PA,19382-8316,39.900831,-75.56201,Pennsylvania,Wawa,2024-03-10
8091,605 Morehall Rd,Malvern,PA,19355,40.066753,-75.535967,Pennsylvania,Wawa,2024-03-10
0057,52 W. Lancaster Avenue,Paoli,PA,19301,40.041515,-75.485852,Pennsylvania,Wawa,2024-03-10
0198,970 Baltimore Pike,Glen Mills,PA,19342,39.882932,-75.53483,Pennsylvania,Wawa,2024-03-10
0269,36 Baltimore Pike,Glen Mills,PA,19342-9441,39.896461,-75.485462,Pennsylvania,Wawa,2024-03-10
8083,1242 W. Baltimore Pike,Media,PA,19063,39.910855,-75.442783,Pennsylvania,Wawa,2024-03-10
0170,721 Naamans Creek Road,Chadds Ford,PA,19317-9030,39.84986,-75.536871,Pennsylvania,Wawa,2024-03-10
8148,1073 Baltimore Pike,Media,PA,19063,39.914938,-75.431093,Pennsylvania,Wawa,2024-03-10
8086,50 N Newtown Street Rd,Newtown Square,PA,19073,39.98875,-75.40264,Pennsylvania,Wawa,2024-03-10
0291,151 Sugartown Rd. & Morris Ave,Strafford,PA,19087,40.044899,-75.40524,Pennsylvania,Wawa,2024-03-10
8114,1260 N. Providence Rd,Media,PA,19063,39.933951,-75.391168,Pennsylvania,Wawa,2024-03-10
0257,215 West Lancaster Avenue,Wayne,PA,19087-3306,40.044479,-75.39257,Pennsylvania,Wawa,2024-03-10
0100,100 East Baltimore Pike,Media,PA,19063,39.916213,-75.387627,Pennsylvania,Wawa,2024-03-10
8027,5008 Pennell Rd,Aston,PA,19014-1868,39.86538,-75.42698,Pennsylvania,Wawa,2024-03-10
8082,435 E. Baltimore Ave,Media,PA,19063,39.91579,-75.38101,Pennsylvania,Wawa,2024-03-10
8059,489 Conchester Hwy,Aston,PA,19014-3105,39.849276,-75.437411,Pennsylvania,Wawa,2024-03-10
0008,2050 Sproul Road,Broomall,PA,19008-2725,39.966343,-75.35965,Pennsylvania,Wawa,2024-03-10
8062,1600 Egypt Road,Phoenixville,PA,19460-6100,40.134394,-75.451377,Pennsylvania,Wawa,2024-03-10
0042,196 S Gulph Road,King Of Prussia,PA,19406,40.08469,-75.387148,Pennsylvania,Wawa,2024-03-10
8042,4703 Edgmont Avenue,Brookhaven,PA,19015,39.876699,-75.39336,Pennsylvania,Wawa,2024-03-10
8003,705 South Trooper Road,Norristown,PA,19403-2310,40.127292,-75.405954,Pennsylvania,Wawa,2024-03-10
0679,1579 Lynnhaven Parkway,Virginia Beach,VA,23456,36.795911,-76.10241,Virginia,Wawa,2024-03-10
0690,4377 Holland Road,Virginia Beach,VA,23462,36.822372,-76.126289,Virginia,Wawa,2024-03-10
8628,6301 N Military Hwy,Norfolk,VA,23518-5436,36.897126,-76.22626,Virginia,Wawa,2024-03-10
0671,201 South Rosemont Rd.,Virginia Beach,VA,23452,36.833618,-76.0961,Virginia,Wawa,2024-03-10
8604,975 East Little Creek Road,Norfolk,VA,23518,36.913941,-76.24232,Virginia,Wawa,2024-03-10
8609,5701 Northampton Blvd,Virginia Beach,VA,23455,36.885646,-76.179228,Virginia,Wawa,2024-03-10
8678,1280 General Booth Blvd,Virginia Beach,VA,23451,36.7938935,-75.99516851,Virginia,Wawa,2024-03-10
0694,2954 Virginia Beach Blvd.,Virginia Beach,VA,23462,36.844503,-76.074698,Virginia,Wawa,2024-03-10
0678,2501 Virginia Beach Blvd,Virginia Beach,VA,23452,36.840471,-76.05592,Virginia,Wawa,2024-03-10
0675,4800 Shore Drive,Virginia Beach,VA,23455,36.905203,-76.13609,Virginia,Wawa,2024-03-10
8608,1700 Virginia Beach Blvd,Virginia Beach,VA,23454,36.843244,-76.02165,Virginia,Wawa,2024-03-10
5132,13585 S Orange Ave,Orlando,FL,32824,28.36572,-81.38275,Florida,Wawa,2024-03-10
5366,13830 Boggy Creek Rd,Orlando,FL,32824,28.364467,-81.310514,Florida,Wawa,2024-03-10
5174,9235 Narcoosee Rd,Orlando,FL,32827,28.4330172,-81.2567132,Florida,Wawa,2024-03-10
5187,14876 Narcoosse Rd,Orlando,FL,32832,28.34851,-81.233716,Florida,Wawa,2024-03-10
8080,8250 Limekiln Pk,Wyncote,PA,19095,40.078909,-75.160561,Pennsylvania,Wawa,2024-03-10
8158,200 Easton Rd,Glenside,PA,19038,40.098396,-75.155995,Pennsylvania,Wawa,2024-03-10
0111,82 Limekiln Pike,Glenside,PA,19038,40.104708,-75.16489,Pennsylvania,Wawa,2024-03-10
0021,1601 Bethlehem Pike,Flourtown,PA,19031-1916,40.106592,-75.213911,Pennsylvania,Wawa,2024-03-10
0097,406 Germantown Pike,Lafayette Hill,PA,19444-1804,40.092422,-75.26154,Pennsylvania,Wawa,2024-03-10
8066,816 Old York Rd,Jenkintown,PA,19046,40.105748,-75.125005,Pennsylvania,Wawa,2024-03-10
0276,7913-29 Oxford Avenue,Philadelphia,PA,19111,40.074939,-75.08407,Pennsylvania,Wawa,2024-03-10
0067,1726 Butler Pike,Conshohocken,PA,19428-1565,40.090168,-75.29099,Pennsylvania,Wawa,2024-03-10
0156,106 Bethlehem Pike,Fort Washington,PA,19034-1206,40.138141,-75.21267,Pennsylvania,Wawa,2024-03-10
8171,1345-51 Easton Road,Abington,PA,19001,40.127222,-75.130854,Pennsylvania,Wawa,2024-03-10
8060,1145 Virginia Drive,Fort Washington,PA,19034-3203,40.139187,-75.172083,Pennsylvania,Wawa,2024-03-10
0183,6919-6935 Castor Avenue,Philadelphia,PA,19149,40.046581,-75.0702,Pennsylvania,Wawa,2024-03-10
0253,100 Crawford Avenue,West Conshohocken,PA,19428,40.068072,-75.31009,Pennsylvania,Wawa,2024-03-10
8052,7001 Roosevelt Blvd,Philadelphia,PA,19149,40.040209,-75.057297,Pennsylvania,Wawa,2024-03-10
0181,8144-8152 Castor Avenue,Philadelphia,PA,19152,40.064118,-75.05461,Pennsylvania,Wawa,2024-03-10
0168,201 South Bryn Mawr Avenue,Bryn Mawr,PA,19010-2273,40.017186,-75.32227,Pennsylvania,Wawa,2024-03-10
8063,201 York Rd,Willow Grove,PA,19090-3213,40.144995,-75.115235,Pennsylvania,Wawa,2024-03-10
8087,7912 E. Roosevelt Blvd,Philadelphia,PA,19152,40.05557761,-75.04906265,Pennsylvania,Wawa,2024-03-10
8156,132 Welsh Road,Horsham,PA,19044,40.160222,-75.146337,Pennsylvania,Wawa,2024-03-10
8071,1300 E. Ridge Pike,Plymouth Meeting,PA,19462,40.107195,-75.319863,Pennsylvania,Wawa,2024-03-10
