store_id,store_name,street,city,state,zip,url,latitude,longitude,state_name,brand,updated
2242794,Lake Forest,23829 El Toro Rd,Lake Forest,CA,92630,https://locations.99only.com/ca/lakeforest/discount-store-198.html,33.6169432,-117.7064554,California,99 Cents Only,2024-07-27
2242747,Las Vegas - Charleston,1155 E. Charleston Blvd,Las Vegas,NV,89104,https://locations.99only.com/nv/lasvegas/discount-store-143.html,36.1595051,-115.1376854,Nevada,99 Cents Only,2024-07-27
2242715,Las Vegas - Nellis,45 North Nellis Blvd,Las Vegas,NV,89110,https://locations.99only.com/nv/lasvegas/discount-store-105.html,36.1606265,-115.0636512,Nevada,99 Cents Only,2024-07-27
2242930,Las Vegas - Cheyenne,3258 N. Las Vegas Blvd,Las Vegas,NV,89115,https://locations.99only.com/nv/lasvegas/discount-store-386.html,36.2162334,-115.0930257,Nevada,99 Cents Only,2024-07-27
2242706,Las Vegas - Flamingo,1325 E. Flamingo Rd,Las Vegas,NV,89119,https://locations.99only.com/nv/lasvegas/discount-store-94.html,36.1139553,-115.1361104,Nevada,99 Cents Only,2024-07-27
2242792,Las Vegas - Decatur,1200 S. Decatur Blvd,Las Vegas,NV,89102,https://locations.99only.com/nv/lasvegas/discount-store-195.html,36.1573953,-115.2072944,Nevada,99 Cents Only,2024-07-27
2242859,Las Vegas - Ocotillo,2419 E. Tropicana,Las Vegas,NV,89121,https://locations.99only.com/nv/lasvegas/discount-store-294.html,36.0987103,-115.1182634,Nevada,99 Cents Only,2024-07-27
2242725,Las Vegas - Craig,"1435 W. Craig Rd., Ste 3",North Las Vegas,NV,89032,https://locations.99only.com/nv/northlasvegas/discount-store-117.html,36.2378222,-115.1607472,Nevada,99 Cents Only,2024-07-27
2242738,Las Vegas - Tropicana,4910 Tropicana Ave,Las Vegas,NV,89121,https://locations.99only.com/nv/lasvegas/discount-store-132.html,36.1010066,-115.0656895,Nevada,99 Cents Only,2024-07-27
2242883,Las Vegas - Rancho,3141 N. Rancho Dr,Las Vegas,NV,89130,https://locations.99only.com/nv/lasvegas/discount-store-333.html,36.216137,-115.2133427,Nevada,99 Cents Only,2024-07-27
2242728,Las Vegas - Spring Mountain,7239 Spring Mountain Rd.,Las Vegas,NV,89117,https://locations.99only.com/nv/lasvegas/discount-store-120.html,36.1253256,-115.2497704,Nevada,99 Cents Only,2024-07-27
2242703,Azusa,307 N. Citrus Ave,Azusa,CA,91702,https://locations.99only.com/ca/azusa/discount-store-90.html,34.126854,-117.8914864,California,99 Cents Only,2024-07-27
2242890,San Dimas,602 W Arrow Hwy,San Dimas,CA,91773,https://locations.99only.com/ca/sandimas/discount-store-343.html,34.1035935,-117.8189998,California,99 Cents Only,2024-07-27
2242682,Ontario,430 N. Mountain Ave,Ontario,CA,91761,https://locations.99only.com/ca/ontario/discount-store-64.html,34.067906,-117.6692436,California,99 Cents Only,2024-07-27
2242716,Upland,229 E. Foothill Blvd,Upland,CA,91786,https://locations.99only.com/ca/upland/discount-store-107.html,34.10706,-117.6481019,California,99 Cents Only,2024-07-27
2242979,Ontario - S. Euclid,1714 S. Euclid Ave,Ontario,CA,91762,https://locations.99only.com/ca/ontario/discount-store-448.html,34.0425342,-117.65201,California,99 Cents Only,2024-07-27
2242708,Chino Hills,4050 Chino Hills Pkwy,Chino,CA,91710,https://locations.99only.com/ca/chino/discount-store-96.html,33.9838544,-117.7161695,California,99 Cents Only,2024-07-27
2242920,Ontario - Grove,2522 S. Grove Ave,Ontario,CA,91761,https://locations.99only.com/ca/ontario/discount-store-376.html,34.0276995,-117.6286386,California,99 Cents Only,2024-07-27
2242719,Rancho Cucamonga,9640 Baseline Rd,Rancho Cucamonga,CA,91701,https://locations.99only.com/ca/ranchocucamonga/discount-store-110.html,34.1225466,-117.5949356,California,99 Cents Only,2024-07-27
2242910,Rancho Cucamonga - Foothill,10848 Foothill Blvd,Rancho Cucamonga,CA,91730,https://locations.99only.com/ca/ranchocucamonga/discount-store-365.html,34.1078664,-117.5682032,California,99 Cents Only,2024-07-27
2242776,Stockton - Hammer Lane,1120 E. Hammer Ln,Stockton,CA,95210,https://locations.99only.com/ca/stockton/discount-store-177.html,38.0193696,-121.2978613,California,99 Cents Only,2024-07-27
2242760,Las Vegas - Lake Mead,7470 W. Lakemead Blvd,Las Vegas,NV,89128,https://locations.99only.com/nv/lasvegas/discount-store-159.html,36.1974586,-115.2569943,Nevada,99 Cents Only,2024-07-27
2242804,Las Vegas - Beltway,4920 S. Fort Apache Rd,Las Vegas,NV,89148,https://locations.99only.com/nv/lasvegas/discount-store-211.html,36.0992136,-115.2958896,Nevada,99 Cents Only,2024-07-27
2242870,Poway,12369 Poway Rd,Poway,CA,92064,https://locations.99only.com/ca/poway/discount-store-318.html,32.9509348,-117.0632228,California,99 Cents Only,2024-07-27
2242874,Phoenix - 43rd Avenue,4240 W. Bell Rd,Glendale,AZ,85308,https://locations.99only.com/az/glendale/discount-store-322.html,33.6408339,-112.1505305,Arizona,99 Cents Only,2024-07-27
2242797,Phoenix - Tatum,12805 N. Tatum Blvd,Phoenix,AZ,85032,https://locations.99only.com/az/phoenix/discount-store-203.html,33.6021495,-111.9765435,Arizona,99 Cents Only,2024-07-27
2242769,Sacramento - Elkhorn,4319 Elkhorn Blvd,Sacramento,CA,95842,https://locations.99only.com/ca/sacramento/discount-store-168.html,38.69561,-121.3625614,California,99 Cents Only,2024-07-27
2242774,El Camino,2224 El Camino Ave,Sacramento,CA,95821,https://locations.99only.com/ca/sacramento/discount-store-175.html,38.6098144,-121.4137419,California,99 Cents Only,2024-07-27
2242881,Roseville - Douglas,1617 Douglas Blvd Suite 2,Roseville,CA,95661,https://locations.99only.com/ca/roseville/discount-store-331.html,38.7454703,-121.2642908,California,99 Cents Only,2024-07-27
2242782,Northgate,2351 Northgate Blvd,Sacramento,CA,95833,https://locations.99only.com/ca/sacramento/discount-store-183.html,38.6093295,-121.4772173,California,99 Cents Only,2024-07-27
2242897,Sacramento - Florin,4440 Florin Rd,Sacramento,CA,95823,https://locations.99only.com/ca/sacramento/discount-store-352.html,38.4947732,-121.4530276,California,99 Cents Only,2024-07-27
2242871,Yuba City,830 Colusa Ave,Yuba City,CA,95991,https://locations.99only.com/ca/yubacity/discount-store-319.html,39.1411102,-121.6281654,California,99 Cents Only,2024-07-27
2242759,Lodi,300 W. Kettleman Ln,Lodi,CA,95240,https://locations.99only.com/ca/lodi/discount-store-157.html,38.1141564,-121.2773447,California,99 Cents Only,2024-07-27
2242918,Las Vegas - Blue Diamond,3835 Blue Diamond Rd,Las Vegas,NV,89139,https://locations.99only.com/nv/lasvegas/discount-store-374.html,36.0384333,-115.1909852,Nevada,99 Cents Only,2024-07-27
2242961,Las Vegas - Eastern / Warm Springs,7380 S. Eastern Ave,Las Vegas,NV,89123,https://locations.99only.com/nv/lasvegas/discount-store-421.html,36.055626,-115.1167462,Nevada,99 Cents Only,2024-07-27
2242771,Henderson - Marks,520 Marks St. #C,Henderson,NV,89014,https://locations.99only.com/nv/henderson/discount-store-171.html,36.0599995,-115.0355707,Nevada,99 Cents Only,2024-07-27
2242891,Henderson - Boulder,716 S Boulder Hwy,Henderson,NV,89015,https://locations.99only.com/nv/henderson/discount-store-344.html,36.0309305,-114.9690215,Nevada,99 Cents Only,2024-07-27
2242751,Las Vegas - Eastern,9230 S. Eastern Ave,Henderson,NV,89052,https://locations.99only.com/nv/henderson/discount-store-147.html,36.0216502,-115.1169315,Nevada,99 Cents Only,2024-07-27
2242982,Katy - Mason,21961 Katy Fwy,Katy,TX,77450,https://locations.99only.com/tx/katy/discount-store-2803.html,29.7816724,-95.7531051,Texas,99 Cents Only,2024-07-27
2242974,Los Baños - Pacheco,1209 W Pacheco Blvd,Los Baños,CA,93635,https://locations.99only.com/ca/losbanos/discount-store-441.html,37.0562804,-120.8715159,California,99 Cents Only,2024-07-27
2242862,San Marcos,155 S. Rancho Sante Fe Rd,San Marcos,CA,92078,https://locations.99only.com/ca/sanmarcos/discount-store-307.html,33.1470846,-117.1988015,California,99 Cents Only,2024-07-27
2242985,Houston - Jones,10787 Jones Rd,Houston,TX,77065,https://locations.99only.com/tx/houston/discount-store-2809.html,29.9306017,-95.5864676,Texas,99 Cents Only,2024-07-27
2243007,San Antonio - Basse West,3025 West Ave,San Antonio,TX,78201,https://locations.99only.com/tx/sanantonio/discount-store-2849.html,29.4880414,-98.5268744,Texas,99 Cents Only,2024-07-27
2243013,San Antonio - Callaghan,4350 Callaghan  Rd,San Antonio,TX,78228,https://locations.99only.com/tx/sanantonio/discount-store-2859.html,29.467531,-98.6011286,Texas,99 Cents Only,2024-07-27
2243011,San Antonio - Dellcrest,1864 S. WW White Rd,San Antonio,TX,78220,https://locations.99only.com/tx/sanantonio/discount-store-2855.html,29.3997877,-98.4041595,Texas,99 Cents Only,2024-07-27
2243006,San Antonio - Walzem,"5464 Walzem Rd, Suite 3",San Antonio,TX,78218,https://locations.99only.com/tx/sanantonio/discount-store-2848.html,29.5086978,-98.3833912,Texas,99 Cents Only,2024-07-27
2243001,San Antonio - Thousand Oaks Drive,2942 Thousand Oaks Dr,San Antonio,TX,78247,https://locations.99only.com/tx/sanantonio/discount-store-2839.html,29.5752471,-98.4402716,Texas,99 Cents Only,2024-07-27
2242678,Newhall,24200 Lyons Ave,Newhall,CA,91321,https://locations.99only.com/ca/newhall/discount-store-60.html,34.3777469,-118.5587326,California,99 Cents Only,2024-07-27
2242884,Temecula,40355 Winchester Rd,Temecula,CA,92591,https://locations.99only.com/ca/temecula/discount-store-334.html,33.5332584,-117.1517315,California,99 Cents Only,2024-07-27
2242785,San Clemente,55 Via Pico Plz,San Clemente,CA,92672,https://locations.99only.com/ca/sanclemente/discount-store-186.html,33.4360264,-117.62002,California,99 Cents Only,2024-07-27
2243018,Houston - Greens,251 W Greens Rd,Houston,TX,77067,https://locations.99only.com/tx/houston/discount-store-2875.html,29.9479219,-95.4215699,Texas,99 Cents Only,2024-07-27
2243015,Houston - FM 1960,4849 FM1960 W,Houston,TX,77069,https://locations.99only.com/tx/houston/discount-store-2872.html,29.9841328,-95.5036449,Texas,99 Cents Only,2024-07-27
2243024,Humble - FM 1960,216 FM 1960,Humble,TX,77338,https://locations.99only.com/tx/humble/discount-store-2881.html,30.0027296,-95.2657502,Texas,99 Cents Only,2024-07-27
2242923,Eastvale,7115 Hamner Ave,Eastvale,CA,91752,https://locations.99only.com/ca/eastvale/discount-store-379.html,33.9573739,-117.5588483,California,99 Cents Only,2024-07-27
2242700,Moreno Valley,24899 Alessandro Blvd,Moreno Valley,CA,92553,https://locations.99only.com/ca/morenovalley/discount-store-86.html,33.915925,-117.2277432,California,99 Cents Only,2024-07-27
2242946,Moreno Valley - Ironwood,23920 Ironwood Ave,Moreno Valley,CA,92557,https://locations.99only.com/ca/morenovalley/discount-store-405.html,33.9474688,-117.2454257,California,99 Cents Only,2024-07-27
2242869,Moreno Valley - Day Street,12530 Day St,Moreno Valley,CA,92553,https://locations.99only.com/ca/morenovalley/discount-store-317.html,33.9382192,-117.2780031,California,99 Cents Only,2024-07-27
2242714,Riverside,3477 Arlington Ave,Riverside,CA,92506,https://locations.99only.com/ca/riverside/discount-store-104.html,33.9471529,-117.3867102,California,99 Cents Only,2024-07-27
2242780,Redlands,1678 W. Redlands Blvd,Redlands,CA,92373,https://locations.99only.com/ca/redlands/discount-store-181.html,34.0637032,-117.2120547,California,99 Cents Only,2024-07-27
2242892,Colton - La Cadena,1481 N. La Cadena Dr,Colton,CA,92324,https://locations.99only.com/ca/colton/discount-store-345.html,34.0846836,-117.3153239,California,99 Cents Only,2024-07-27
2242927,Riverside - Van Buren,6230 Van Buren Blvd,Riverside,CA,92503,https://locations.99only.com/ca/riverside/discount-store-383.html,33.9444618,-117.455547,California,99 Cents Only,2024-07-27
2242778,Yucaipa,12013 5th St,Yucaipa,CA,92399,https://locations.99only.com/ca/yucaipa/discount-store-179.html,34.0350724,-117.0555029,California,99 Cents Only,2024-07-27
2242852,Riverside - Limonite,8900 Limonite Ave,Riverside,CA,92509,https://locations.99only.com/ca/riverside/discount-store-285.html,33.9746972,-117.4777532,California,99 Cents Only,2024-07-27
2242905,San Bernardino - Rio,2028 E Highland Ave,San Bernardino,CA,92404,https://locations.99only.com/ca/sanbernardino/discount-store-360.html,34.1360529,-117.2426661,California,99 Cents Only,2024-07-27
2242989,Pasadena (TX),4100 Fairmont Pkwy,Pasadena,TX,77504,https://locations.99only.com/tx/pasadena/discount-store-2815.html,29.6497639,-95.1818248,Texas,99 Cents Only,2024-07-27
2242986,Houston - Wallisville,5809 E. Sam Houston Pkwy,Houston,TX,77049,https://locations.99only.com/tx/houston/discount-store-2810.html,29.81008,-95.16641,Texas,99 Cents Only,2024-07-27
2242765,Scottsdale - Thomas,7919 E. Thomas Rd.,Scottsdale,AZ,85251,https://locations.99only.com/az/scottsdale/discount-store-164.html,33.478899,-111.9096963,Arizona,99 Cents Only,2024-07-27
2242739,Tempe - Southern,790 E. Southern Ave,Tempe,AZ,85282,https://locations.99only.com/az/tempe/discount-store-133.html,33.393727,-111.9286812,Arizona,99 Cents Only,2024-07-27
2242767,Phoenix - Bell,2315 E. Bell Rd,Phoenix,AZ,85022,https://locations.99only.com/az/phoenix/discount-store-166.html,33.6390459,-112.0322671,Arizona,99 Cents Only,2024-07-27
2242801,Glendale - 67th Avenue,20165 N. 67th Ave,Glendale,AZ,85308,https://locations.99only.com/az/glendale/discount-store-207.html,33.6649594,-112.2016522,Arizona,99 Cents Only,2024-07-27
2242750,Bakersfield - White Lane,1501 White Ln,Bakersfield,CA,93307,https://locations.99only.com/ca/bakersfield/discount-store-146.html,35.3163797,-119.0195333,California,99 Cents Only,2024-07-27
2242735,Bakersfield - Mt. Vernon,2682 Mt. Vernon Ave,Bakersfield,CA,93306,https://locations.99only.com/ca/bakersfield/discount-store-129.html,35.3962627,-118.9690569,California,99 Cents Only,2024-07-27
2242882,Delano,626 Cecil Ave,Delano,CA,93215,https://locations.99only.com/ca/delano/discount-store-332.html,35.775536,-119.250747,California,99 Cents Only,2024-07-27
2242766,Ceres,1450 E. Hatch Rd,Modesto,CA,95351,https://locations.99only.com/ca/modesto/discount-store-165.html,37.6079937,-120.9709164,California,99 Cents Only,2024-07-27
2242787,Turlock,701 N. Golden State Blvd,Turlock,CA,95380,https://locations.99only.com/ca/turlock/discount-store-188.html,37.4992757,-120.8515991,California,99 Cents Only,2024-07-27
2243025,Fort Worth - Alta Mere,455 Sherry Ln,Fort Worth,TX,76114,https://locations.99only.com/tx/fortworth/discount-store-2882.html,32.7520975,-97.428418,Texas,99 Cents Only,2024-07-27
2242964,Mesa - Gilbert,1045 S. Gilbert Rd,Mesa,AZ,85204,https://locations.99only.com/az/mesa/discount-store-426.html,33.3960107,-111.786898,Arizona,99 Cents Only,2024-07-27
2242861,Gilbert,750 N. Gilbert Rd,Gilbert,AZ,85233,https://locations.99only.com/az/gilbert/discount-store-306.html,33.3636775,-111.7925806,Arizona,99 Cents Only,2024-07-27
2242749,Mesa - Country Club,1120 S. Country Club Dr,Mesa,AZ,85210,https://locations.99only.com/az/mesa/discount-store-145.html,33.3949085,-111.8418819,Arizona,99 Cents Only,2024-07-27
2242959,Mesa - Stapley,2009 N Stapley Dr,Mesa,AZ,85203,https://locations.99only.com/az/mesa/discount-store-419.html,33.4521072,-111.8038526,Arizona,99 Cents Only,2024-07-27
2242764,Mesa - Main,4433 E. Main St,Mesa,AZ,85205,https://locations.99only.com/az/mesa/discount-store-163.html,33.4141798,-111.7351861,Arizona,99 Cents Only,2024-07-27
2242768,Chandler,1996 N. Alma School Rd,Chandler,AZ,85224,https://locations.99only.com/az/chandler/discount-store-167.html,33.334679,-111.8608643,Arizona,99 Cents Only,2024-07-27
2242875,Mesa - Power,2070 S. Power Rd,Mesa,AZ,85208,https://locations.99only.com/az/mesa/discount-store-324.html,33.3782064,-111.6879976,Arizona,99 Cents Only,2024-07-27
2242932,Scottsdale - Indian Bend,8950 E. Talking Stick Way,Scottsdale,AZ,85250,https://locations.99only.com/az/scottsdale/discount-store-388.html,33.5403989,-111.8892201,Arizona,99 Cents Only,2024-07-27
2242702,Fontana,9255 Sierra Ave,Fontana,CA,92335,https://locations.99only.com/ca/fontana/discount-store-89.html,34.086327,-117.4351739,California,99 Cents Only,2024-07-27
2242857,Atwater,1870 Bellevue Rd,Atwater,CA,95301,https://locations.99only.com/ca/atwater/discount-store-292.html,37.3592954,-120.6129345,California,99 Cents Only,2024-07-27
2242755,Merced,1111 Olive Ave,Merced,CA,95348,https://locations.99only.com/ca/merced/discount-store-151.html,37.3203868,-120.4876936,California,99 Cents Only,2024-07-27
2242763,Porterville,825 W. Henderson Ave,Porterville,CA,93257,https://locations.99only.com/ca/porterville/discount-store-162.html,36.0791738,-119.0357186,California,99 Cents Only,2024-07-27
2242826,Rialto - Baseline,212 W. Baseline Rd,Rialto,CA,92376,https://locations.99only.com/ca/rialto/discount-store-236.html,34.1227842,-117.3730776,California,99 Cents Only,2024-07-27
2242730,Rialto,1321 W. Foothill Blvd,Rialto,CA,92376,https://locations.99only.com/ca/rialto/discount-store-123.html,34.1054926,-117.3969914,California,99 Cents Only,2024-07-27
2242762,Surprise,12801 W. Bell Rd,Surprise,AZ,85374,https://locations.99only.com/az/surprise/discount-store-161.html,33.6371458,-112.3370272,Arizona,99 Cents Only,2024-07-27
2242984,Houston - Atascocita,7130 FM 1960,Humble,TX,77346,https://locations.99only.com/tx/humble/discount-store-2806.html,29.9974294,-95.1696928,Texas,99 Cents Only,2024-07-27
2242865,Tucson - Oracle,4144 N. Oracle Rd,Tucson,AZ,85705,https://locations.99only.com/az/tucson/discount-store-312.html,32.282403,-110.977177,Arizona,99 Cents Only,2024-07-27
2242800,Tucson - Golf Links,7125 E. Golf Links Rd,Tucson,AZ,85730,https://locations.99only.com/az/tucson/discount-store-206.html,32.1933855,-110.8395525,Arizona,99 Cents Only,2024-07-27
2242799,Tucson - Valencia,1675 W. Valencia Blvd,Tucson,AZ,85746,https://locations.99only.com/az/tucson/discount-store-205.html,32.1322397,-111.0006801,Arizona,99 Cents Only,2024-07-27
2242814,Tucson - Marana,4160 W. Ina Rd,Tucson,AZ,85741,https://locations.99only.com/az/tucson/discount-store-222.html,32.3385163,-111.0544265,Arizona,99 Cents Only,2024-07-27
2242831,Sahuarita,750 W. Calle Arroyo Sur,Sahuarita,AZ,85614,https://locations.99only.com/az/sahuarita/discount-store-243.html,31.913204,-110.9811204,Arizona,99 Cents Only,2024-07-27
2242824,Lake Elsinore,18286 Collier Ave,Lake Elsinore,CA,92530,https://locations.99only.com/ca/lakeelsinore/discount-store-234.html,33.6923998,-117.33977,California,99 Cents Only,2024-07-27
2242924,Corona - McKinley,450 N McKinley,Corona,CA,92879,https://locations.99only.com/ca/corona/discount-store-380.html,33.8881755,-117.5227083,California,99 Cents Only,2024-07-27
2243028,El Paso,1000 S. Stanton Street,El Paso,TX,79901,https://locations.99only.com/tx/elpaso/discount-store-2886.html,31.7499518,-106.4828291,Texas,99 Cents Only,2024-07-27
2242915,Menifee,26100 Newport Rd,Menifee,CA,92586,https://locations.99only.com/ca/menifee/discount-store-371.html,33.685735,-117.2047739,California,99 Cents Only,2024-07-27
2242893,Reno,5695 S. Virginia St,Reno,NV,89502,https://locations.99only.com/nv/reno/discount-store-346.html,39.4735054,-119.7883369,Nevada,99 Cents Only,2024-07-27
2242895,Sparks,580 E. Prater Way,Sparks,NV,89431,https://locations.99only.com/nv/sparks/discount-store-349.html,39.5430136,-119.7363603,Nevada,99 Cents Only,2024-07-27
2242935,Carson City - William,2080 E. Williman St,Carson City,NV,89701,https://locations.99only.com/nv/carsoncity/discount-store-391.html,39.1746128,-119.7450018,Nevada,99 Cents Only,2024-07-27
2242811,Apache Junction,3003 W. Apache Trail,Apache Junction,AZ,85120,https://locations.99only.com/az/apachejunction/discount-store-219.html,33.413779,-111.5782244,Arizona,99 Cents Only,2024-07-27
2242991,Rosenberg,2516 Avenue H,Rosenberg,TX,77471,https://locations.99only.com/tx/rosenberg/discount-store-2817.html,29.5576739,-95.8005312,Texas,99 Cents Only,2024-07-27
2243021,McAllen,2246 W. Nolana Ave,McAllen,TX,78504,https://locations.99only.com/tx/mcallen/discount-store-2878.html,26.2418822,-98.2386877,Texas,99 Cents Only,2024-07-27
2243012,Harlingen,701 N. 13th St,Harlingen,TX,78550,https://locations.99only.com/tx/harlingen/discount-store-2857.html,26.199427,-97.6840756,Texas,99 Cents Only,2024-07-27
2242880,Valencia,23300 Valencia Blvd,Valencia,CA,91355,https://locations.99only.com/ca/valencia/discount-store-330.html,34.421452,-118.5452347,California,99 Cents Only,2024-07-27
2242997,Conroe,1420 Loop 336,Conroe,TX,77304,https://locations.99only.com/tx/conroe/discount-store-2831.html,30.3340028,-95.4823724,Texas,99 Cents Only,2024-07-27
2242839,Coachella,50249 Harrison St. #J,Coachella,CA,92236,https://locations.99only.com/ca/coachella/discount-store-261.html,33.6825035,-116.1822982,California,99 Cents Only,2024-07-27
2242727,La Quinta,79840 Hwy. 111,La Quinta,CA,92253,https://locations.99only.com/ca/laquinta/discount-store-119.html,33.708845,-116.2718944,California,99 Cents Only,2024-07-27
2242934,Yucca Valley - 29 Palms,57980 29 Palms Hwy,Yucca Valley,CA,92284,https://locations.99only.com/ca/yuccavalley/discount-store-390.html,34.1294073,-116.3996545,California,99 Cents Only,2024-07-27
2242717,Hemet,3385 W. Florida Ave,Hemet,CA,92545,https://locations.99only.com/ca/hemet/discount-store-108.html,33.7454323,-117.0079599,California,99 Cents Only,2024-07-27
2242945,Boulder City,800 Buchanan Blvd,Boulder City,NV,89005,https://locations.99only.com/nv/bouldercity/discount-store-404.html,35.972352,-114.8467083,Nevada,99 Cents Only,2024-07-27
2242912,Maricopa,44515 W. Edison Rd,Maricopa,AZ,85138,https://locations.99only.com/az/maricopa/discount-store-367.html,33.064366,-112.0464261,Arizona,99 Cents Only,2024-07-27
2242705,Victorville,14670 Seventh St,Victorville,CA,92395,https://locations.99only.com/ca/victorville/discount-store-93.html,34.5182613,-117.3127067,California,99 Cents Only,2024-07-27
2242741,Victorville - Amargosa,12480 Amargosa Rd,Victorville,CA,92392,https://locations.99only.com/ca/victorville/discount-store-137.html,34.4779465,-117.3430092,California,99 Cents Only,2024-07-27
2242837,Apple Valley,19201 Bear Valley Rd,Apple Valley,CA,92308,https://locations.99only.com/ca/applevalley/discount-store-254.html,34.4705034,-117.2435468,California,99 Cents Only,2024-07-27
2242973,Apple Valley - Hwy 18,20220 Hwy 18,Apple Valley,CA,92307,https://locations.99only.com/ca/applevalley/discount-store-440.html,34.5289301,-117.2217714,California,99 Cents Only,2024-07-27
2242907,Hesperia - Main Street,17255 Main St,Hesperia,CA,92345,https://locations.99only.com/ca/hesperia/discount-store-362.html,34.4182918,-117.2871755,California,99 Cents Only,2024-07-27
2242849,Hesperia - Topaz,"14073 Main St., Suite 108",Hesperia,CA,92345,https://locations.99only.com/ca/hesperia/discount-store-281.html,34.4260584,-117.3567816,California,99 Cents Only,2024-07-27
2243023,Waco,"5912 Bosque Blvd, Suite 323",Waco,TX,76710,https://locations.99only.com/tx/waco/discount-store-2880.html,31.5297336,-97.1961597,Texas,99 Cents Only,2024-07-27
2242830,Yuma - 4th Avenue,1701 S. 4th Ave,Yuma,AZ,85364,https://locations.99only.com/az/yuma/discount-store-242.html,32.696118,-114.6235581,Arizona,99 Cents Only,2024-07-27
2242911,Yuma - Fortuna,11274 S Fortuna Rd,Yuma,AZ,85367,https://locations.99only.com/az/yuma/discount-store-366.html,32.6679493,-114.4451353,Arizona,99 Cents Only,2024-07-27
2242828,Calexico,401 E. 2nd St,Calexico,CA,92231,https://locations.99only.com/ca/calexico/discount-store-238.html,32.6669291,-115.4932524,California,99 Cents Only,2024-07-27
2242939,El Centro - Danenberg,524 E. Danenberg Dr,El Centro,CA,92243,https://locations.99only.com/ca/elcentro/discount-store-395.html,32.7669565,-115.518951,California,99 Cents Only,2024-07-27
2242744,Santa Maria,312 E. Betteravia Rd,Santa Maria,CA,93454,https://locations.99only.com/ca/santamaria/discount-store-140.html,34.9207017,-120.4321264,California,99 Cents Only,2024-07-27
2242687,Lancaster,44601 Valley Central Way,Lancaster,CA,93536,https://locations.99only.com/ca/lancaster/discount-store-70.html,34.6924537,-118.1736614,California,99 Cents Only,2024-07-27
2242876,Lancaster - Avenue J,1030 E. Avenue J,Lancaster,CA,93535,https://locations.99only.com/ca/lancaster/discount-store-325.html,34.6880241,-118.111355,California,99 Cents Only,2024-07-27
2242718,Palmdale,442 West Avenue P,Palmdale,CA,93350,https://locations.99only.com/ca/palmdale/discount-store-109.html,34.598050,-118.139060,California,99 Cents Only,2024-07-27
2242877,Palmdale - 20th Street,38360-B 20th St E,Palmdale,CA,93550,https://locations.99only.com/ca/palmdale/discount-store-326.html,34.579026,-118.0919671,California,99 Cents Only,2024-07-27
2242788,Redding,2611 Hilltop Dr,Redding,CA,96002,https://locations.99only.com/ca/redding/discount-store-190.html,40.5697038,-122.3575415,California,99 Cents Only,2024-07-27
2242931,Casa Grande,1683 E. Florence Blvd,Casa Grande,AZ,85122,https://locations.99only.com/az/casagrande/discount-store-387.html,32.8782385,-111.7153996,Arizona,99 Cents Only,2024-07-27
2242843,El Centro,2101 Imperial Blvd,El Centro,CA,92243,https://locations.99only.com/ca/elcentro/discount-store-267.html,32.8131016,-115.567322,California,99 Cents Only,2024-07-27
2242967,Bullhead City - Hwy 46,3699 Highway 95,Bullhead City,AZ,86442,https://locations.99only.com/az/bullheadcity/discount-store-430.html,35.0528237,-114.5918998,Arizona,99 Cents Only,2024-07-27
2242913,Kingman,3140 Stockton Hill Rd.,Kingman,AZ,86401,https://locations.99only.com/az/kingman/discount-store-368.html,35.2152166,-114.0340271,Arizona,99 Cents Only,2024-07-27
2242867,Lake Havasu City,1795 Kiowa Blvd,Lake Havasu,AZ,86403,https://locations.99only.com/az/lakehavasu/discount-store-314.html,34.5033378,-114.3515065,Arizona,99 Cents Only,2024-07-27
2242980,Douglas - 5th St,204 5th St,Douglas,AZ,85607,https://locations.99only.com/az/douglas/discount-store-449.html,31.3390485,-109.5587434,Arizona,99 Cents Only,2024-07-27
