id,latitude,longitude,street,city,state,zip,url,state_name,brand,updated
356,41.42171859741211,-88.27076721191406,2063 Ridge Rd,Minooka,IL,60447,https://www.culvers.com/restaurants/minooka,Illinois,Culver's,03/09/2024
216,42.12189865112305,-88.3370590209961,8000 Miller Rd,Carpentersville,IL,60110,https://www.culvers.com/restaurants/carpentersville,Illinois,Culver's,03/09/2024
695,28.191699981689453,-82.34030151367188,28831 State Rd 56,Wesley Chapel,FL,33543,https://www.culvers.com/restaurants/wesley-chapel-fl-wiregrass,Florida,Culver's,03/09/2024
566,28.191131591796875,-82.39484405517578,2303 Sun Vista Dr,Lutz,FL,33559,https://www.culvers.com/restaurants/wesley-chapel-fl-sun-vista-dr,Florida,Culver's,03/09/2024
529,28.08856773376465,-82.45091247558594,15003 N Nebraska Ave,Tampa,FL,33613,https://www.culvers.com/restaurants/tampa-fl-nebraska,Florida,Culver's,03/09/2024
919,28.17639923095703,-82.46440124511719,21362 Walmart Way,Lutz,FL,33549,https://www.culvers.com/restaurants/lutz-fl-walmart-way,Florida,Culver's,03/09/2024
847,28.047800064086914,-82.50509643554688,10902 N Dale Mabry Hwy,Tampa,FL,33618,https://www.culvers.com/restaurants/carrollwood-fl-dale-mabry-hwy,Florida,Culver's,03/09/2024
886,28.270599365234375,-82.47969818115234,7760 Land O' Lakes Blvd,Land O' Lakes,FL,34638,https://www.culvers.com/restaurants/land-o-lakes-fl-blvd,Florida,Culver's,03/09/2024
659,28.250391006469727,-82.1876449584961,6386 Gall Blvd,Zephyrhills,FL,33542,https://www.culvers.com/restaurants/zephyrhills-fl-gall-blvd,Florida,Culver's,03/09/2024
729,27.938100814819336,-82.27790069580078,548 E Brandon Blvd,Brandon,FL,33511,https://www.culvers.com/restaurants/brandon-fl-brandon-blvd,Florida,Culver's,03/09/2024
630,27.92516326904297,-82.33733367919922,2470 S Falkenburg Rd,Tampa,FL,33619,https://www.culvers.com/restaurants/brandon-fl-falkenburg-rd,Florida,Culver's,03/09/2024
704,28.065500259399414,-82.57749938964844,8410 Citrus Park Dr,Tampa,FL,33625,https://www.culvers.com/restaurants/tampa-fl-citrus-park-dr,Florida,Culver's,03/09/2024
614,28.190757751464844,-82.60781860351562,12538 State Rd 54,Odessa,FL,33556,https://www.culvers.com/restaurants/trinity-fl-fl54,Florida,Culver's,03/09/2024
740,28.033700942993164,-82.10559844970703,2103 N Park Rd,Plant City,FL,33563,https://www.culvers.com/restaurants/plant-city-n-park-rd-fl,Florida,Culver's,03/09/2024
532,27.99622917175293,-82.5722885131836,8106 W Hillsborough Ave,Tampa,FL,33615,https://www.culvers.com/restaurants/tampa-fl-hillsborough,Florida,Culver's,03/09/2024
798,27.85409927368164,-82.30460357666016,11620 Boyette Rd.,Riverview,FL,33569,https://www.culvers.com/restaurants/riverview-fl-boyette-rd,Florida,Culver's,03/09/2024
849,28.110700607299805,-81.97419738769531,5246 US Hwy 98 N,Lakeland,FL,33809,https://www.culvers.com/restaurants/lakeland-fl-us-98,Florida,Culver's,03/09/2024
944,28.43320083618164,-82.5457992553711,16300 County Line Rd,Spring Hill,FL,34610,https://www.culvers.com/restaurants/spring-hill-fl-county-line-rd,Florida,Culver's,03/09/2024
717,27.791839599609375,-82.33113098144531,10721 Big Bend Rd,Riverview,FL,33579,https://www.culvers.com/restaurants/riverview-fl-big-bend-rd,Florida,Culver's,03/09/2024
544,28.2801570892334,-82.7183837890625,8425 US Hwy 19,Port Richey,FL,34668,https://www.culvers.com/restaurants/port-richey-fl,Florida,Culver's,03/09/2024
924,26.040199279785156,-80.25050354003906,3700 N University Dr,Cooper City ,FL,33328,https://www.culvers.com/restaurants/cooper-city-university-dr,Florida,Culver's,03/09/2024
979,26.194197,-80.271802,8251 W. Commercial Blvd,Tamarac,FL,33351,https://www.culvers.com/restaurants/tamarac-fl-w-commercial-blvd,Florida,Culver's,03/09/2024
757,26.253969192504883,-80.20011138916016,5510 W Copans Rd,Margate,FL,33063,https://www.culvers.com/restaurants/margate-fl-copans-rd,Florida,Culver's,03/09/2024
447,40.388084411621094,-111.82846069335938,1374 E Main St,Lehi,UT,84043,https://www.culvers.com/restaurants/lehi,Utah,Culver's,03/09/2024
542,40.31129455566406,-111.72405242919922,1211 W 800 N,Orem,UT,84057,https://www.culvers.com/restaurants/orem-ut,Utah,Culver's,03/09/2024
538,40.56239700317383,-111.97171783447266,3372 S Jordan Pkwy,South Jordan,UT,84095,https://www.culvers.com/restaurants/south-jordan-ut,Utah,Culver's,03/09/2024
427,40.621219635009766,-111.9117660522461,7165 S Bingham Junction Blvd,Midvale,UT,84047,https://www.culvers.com/restaurants/midvale,Utah,Culver's,03/09/2024
822,40.61109924316406,-112.02400207519531,7697 5600 W,West Jordan,UT,84081,https://www.culvers.com/restaurants/west-jordan-ut-5600-w,Utah,Culver's,03/09/2024
460,40.69819259643555,-112.0242691040039,3407 S 5600 W,West Valley City,UT,84120,https://www.culvers.com/restaurants/west-valley-city,Utah,Culver's,03/09/2024
533,40.12204360961914,-111.64315032958984,943 N 700 E,Spanish Fork,UT,84660,https://www.culvers.com/restaurants/spanish-fork-ut,Utah,Culver's,03/09/2024
437,33.676395416259766,-112.03044128417969,20835 N Cave Creek Rd,Phoenix,AZ,85024,https://www.culvers.com/restaurants/phoenix-cave-creek,Arizona,Culver's,03/09/2024
369,33.683414459228516,-112.09798431396484,1825 W Deer Valley Dr,Phoenix,AZ,85027,https://www.culvers.com/restaurants/phoeniz-deer-valley,Arizona,Culver's,03/09/2024
432,33.50947189331055,-112.27198791503906,5127 N 99th Ave,Glendale,AZ,85305,https://www.culvers.com/restaurants/glendale-az,Arizona,Culver's,03/09/2024
424,33.611637115478516,-112.23681640625,8271 W Ludlow Dr,Peoria,AZ,85381,https://www.culvers.com/restaurants/peoria-az,Arizona,Culver's,03/09/2024
453,33.45730972290039,-112.30585479736328,1025 N Avondale Blvd,Avondale,AZ,85323,https://www.culvers.com/restaurants/avondale,Arizona,Culver's,03/09/2024
551,33.68203353881836,-112.23916625976562,8330 W Deer Valley Rd,Peoria,AZ,85382,https://www.culvers.com/restaurants/peoria-az-deer-valley-rd,Arizona,Culver's,03/09/2024
280,39.39053726196289,-84.511474609375,3111 Princeton Rd,Hamilton,OH,45011,https://www.culvers.com/restaurants/hamilton,Ohio,Culver's,03/09/2024
776,39.28670120239258,-84.46649932861328,11530 Princeton Pike,Springdale,OH,45246,https://www.culvers.com/restaurants/springdale-oh-princeton-pike,Ohio,Culver's,03/09/2024
557,39.43912124633789,-84.32981872558594,1301 State Hwy 63,Monroe,OH,45050,https://www.culvers.com/restaurants/monroe-oh,Ohio,Culver's,03/09/2024
268,39.35235595703125,-84.32345581054688,5742 Tylersville Rd,Mason,OH,45040,https://www.culvers.com/restaurants/mason,Ohio,Culver's,03/09/2024
927,26.683799743652344,-80.28810119628906,15339 Southern Blvd,Loxahatchee Groves,FL,33470,https://www.culvers.com/restaurants/loxahatchee-groves-southern-blvd,Florida,Culver's,03/09/2024
670,26.799745559692383,-80.08440399169922,260 N Congress Ave,Lake Park,FL,33403,https://www.culvers.com/restaurants/lake-park-fl-congress-ave,Florida,Culver's,03/09/2024
597,26.9204044342041,-80.10273742675781,1108 Military Trl,Jupiter,FL,33458,https://www.culvers.com/restaurants/jupiter-fl-military-trl,Florida,Culver's,03/09/2024
338,39.87493133544922,-104.97709655761719,9790 Washington St,Thornton,CO,80229,https://www.culvers.com/restaurants/thornton,Colorado,Culver's,03/09/2024
576,39.82685089111328,-105.05498504638672,5330 W 72nd Ave,Westminster,CO,80003,https://www.culvers.com/restaurants/westminster-co-72nd-ave,Colorado,Culver's,03/09/2024
791,40.46200180053711,-86.93509674072266,3075 Sachem Ct S,West Lafayette,IN,47906,https://www.culvers.com/restaurants/west-lafayette-in-sachem-ct,Indiana,Culver's,03/09/2024
188,40.420997619628906,-86.84014129638672,340 N Creasy Ln,Lafayette,IN,47905,https://www.culvers.com/restaurants/lafayette,Indiana,Culver's,03/09/2024
594,28.551467895507812,-81.58550262451172,13649 W Colonial Dr,Winter Garden,FL,34787,https://www.culvers.com/restaurants/winter-garden-fl-colonial-dr,Florida,Culver's,03/09/2024
543,28.52676773071289,-81.73112487792969,1431 Johns Lake Rd,Clermont,FL,34711,https://www.culvers.com/restaurants/clermont-fl,Florida,Culver's,03/09/2024
640,28.4946231842041,-81.42198181152344,4591 Power Center Ln,Orlando,FL,32839,https://www.culvers.com/restaurants/orlando-fl-millenia-blvd,Florida,Culver's,03/09/2024
580,28.346200942993164,-81.65088653564453,9070 W Irlo Bronson Memorial Hwy,Kissimmee,FL,34747,https://www.culvers.com/restaurants/kissimmee-fl-irlo-bronson-memorial-hwy,Florida,Culver's,03/09/2024
883,28.672199249267578,-81.4802017211914,1616 E Semoran Blvd,Apopka,FL,32703,https://www.culvers.com/restaurants/apopka-fl-semoran-blvd,Florida,Culver's,03/09/2024
595,28.341400146484375,-81.40419006347656,3148 N Orange Blossom Trl,Kissimmee,FL,34744,https://www.culvers.com/restaurants/kissimmee-fl-orange-blossom,Florida,Culver's,03/09/2024
624,28.67557144165039,-81.3375244140625,3920 US Hwy 17-92,Casselberry,FL,32707,https://www.culvers.com/restaurants/casselberry-fl-hwy-17-92,Florida,Culver's,03/09/2024
878,28.22450065612793,-81.64420318603516,1107 Posner Blvd,Davenport,FL,33837,https://www.culvers.com/restaurants/davenport-fl-posner-blvd,Florida,Culver's,03/09/2024
932,28.823408126831055,-81.6413345336914,18996 US Highway 441,Mount Dora,FL,32757,https://www.culvers.com/restaurants/mt-dora-us-highway-441,Florida,Culver's,03/09/2024
706,28.39069938659668,-81.24479675292969,11978 Narcoossee Rd,Orlando,FL,32832,https://www.culvers.com/restaurants/narcoossee-rd-orlando-fl,Florida,Culver's,03/09/2024
698,28.656099319458008,-81.22260284423828,889 W Mitchell Hammock Rd,Oviedo,FL,32765,https://www.culvers.com/restaurants/oviedo-fl-mitchell-hammock,Florida,Culver's,03/09/2024
394,33.63848876953125,-112.40679931640625,16145 W Bell Rd,Surprise,AZ,85374,https://www.culvers.com/restaurants/surprise,Arizona,Culver's,03/09/2024
221,42.20725631713867,-88.11241912841797,645 N Rand Rd,Lake Zurich,IL,60047,https://www.culvers.com/restaurants/lake-zurich,Illinois,Culver's,03/09/2024
651,41.1179313659668,-112.06474304199219,281 N 2000 W,West Point,UT,84015,https://www.culvers.com/restaurants/west-point-ut-n-2000-w,Utah,Culver's,03/09/2024
818,41.05979919433594,-111.95950317382812,340 E Gentile St,Layton,UT,84041,https://www.culvers.com/restaurants/layton-ut-gentile-st,Utah,Culver's,03/09/2024
674,40.89595031738281,-111.89188385009766,620 N 500 W,Bountiful,UT,84010,https://www.culvers.com/restaurants/bountiful-ut-n500w,Utah,Culver's,03/09/2024
622,27.264020919799805,-80.43441772460938,10770 SW Tradition Pkwy,Port St. Lucie,FL,34987,https://www.culvers.com/restaurants/port-st-lucie-fl-tradition-pkwy,Florida,Culver's,03/09/2024
673,27.256309509277344,-80.27870178222656,4151 NW Federal Hwy,Jensen Beach,FL,34957,https://www.culvers.com/restaurants/jensen-beach-fl-nw-federal-hwy,Florida,Culver's,03/09/2024
623,27.174488067626953,-80.25232696533203,2501 S Kanner Hwy,Stuart,FL,34994,https://www.culvers.com/restaurants/stuart-fl-kanner-hwy,Florida,Culver's,03/09/2024
669,34.01414489746094,-84.6151123046875,2460 Kennesaw Due West Rd,Kennesaw,GA,30152,https://www.culvers.com/restaurants/kennesaw-ga-due-west-road,Georgia,Culver's,03/09/2024
763,34.084800720214844,-84.65540313720703,1275 Hwy 92,Acworth,GA,30102,https://www.culvers.com/restaurants/acworth-ga-hwy-92,Georgia,Culver's,03/09/2024
721,42.34410095214844,-87.89579772949219,850 S Waukegan Rd,Waukegan,IL,60085,https://www.culvers.com/restaurants/waukegan-il-s-waukegan-rd,Illinois,Culver's,03/09/2024
175,42.38109588623047,-87.94093322753906,1505 Nations Dr,Gurnee,IL,60031,https://www.culvers.com/restaurants/gurnee,Illinois,Culver's,03/09/2024
271,42.43375778198242,-87.82510375976562,3335 Sheridan Rd,Zion,IL,60099,https://www.culvers.com/restaurants/zion,Illinois,Culver's,03/09/2024
133,42.366031646728516,-88.04178619384766,1239 N IL Rte 83,Grayslake,IL,60030,https://www.culvers.com/restaurants/grayslake,Illinois,Culver's,03/09/2024
134,42.5231819152832,-87.94591522216797,10484 Corporate Dr,Pleasant Prairie,WI,53158,https://www.culvers.com/restaurants/pleasant-prairie,Wisconsin,Culver's,03/09/2024
315,42.46682357788086,-88.06571960449219,451 E IL Rte 173,Antioch ,IL,60002,https://www.culvers.com/restaurants/antioch,Illinois,Culver's,03/09/2024
455,42.556358337402344,-87.82573699951172,8124 Sheridan Rd,Kenosha,WI,53143,https://www.culvers.com/restaurants/kenosha-sheridan,Wisconsin,Culver's,03/09/2024
68,42.5883674621582,-87.8829574584961,5220 Green Bay Rd,Kenosha,WI,53144,https://www.culvers.com/restaurants/kenosha,Wisconsin,Culver's,03/09/2024
643,42.38990783691406,-88.18103790283203,100 S US Hwy 12,Fox Lake,IL,60020,https://www.culvers.com/restaurants/fox-lake-il-hwy-12,Illinois,Culver's,03/09/2024
70,42.271453857421875,-88.19638061523438,203 E State Rd,Island Lake,IL,60042,https://www.culvers.com/restaurants/island-lake,Illinois,Culver's,03/09/2024
749,42.61349868774414,-87.95010375976562,11811 29th St,Kenosha,WI,53144,https://www.culvers.com/restaurants/burlington-rd-kenosha-wi,Wisconsin,Culver's,03/09/2024
954,42.56718063354492,-88.11666107177734,7600 Antioch Rd,Paddock Lake,WI,53168,https://www.culvers.com/restaurants/paddock-lake-wi-antioch-rd,Wisconsin,Culver's,03/09/2024
117,42.34303283691406,-88.24970245361328,1101 Adams Dr,McHenry,IL,60051,https://www.culvers.com/restaurants/mchenry,Illinois,Culver's,03/09/2024
743,42.19648361206055,-88.21538543701172,514 Northwest Hwy,Fox River Grove,IL,60021,https://www.culvers.com/restaurants/fox-river-grove-il-northwest-hwy,Illinois,Culver's,03/09/2024
199,42.22951126098633,-88.29670715332031,400 Pingree Rd,Crystal Lake,IL,60014,https://www.culvers.com/restaurants/crystal-lake,Illinois,Culver's,03/09/2024
106,42.70475769042969,-87.84991455078125,5801 21st St,Racine,WI,53406,https://www.culvers.com/restaurants/racine-21st,Wisconsin,Culver's,03/09/2024
768,33.447601318359375,-112.39340209960938,130 N Estrella Pkwy,Goodyear,AZ,85338,https://www.culvers.com/restaurants/goodyear-az-estrella-pkwy,Arizona,Culver's,03/09/2024
572,33.464759826660156,-112.5047607421875,1540 N Verrado Way,Buckeye,AZ,85396,https://www.culvers.com/restaurants/buckeye-az-verrado-way,Arizona,Culver's,03/09/2024
942,28.5646,-81.184,13320 East Colonial Dr.,Orlando,FL,32826,https://www.culvers.com/restaurants/orlando-fl-east-colonial-dr,Florida,Culver's,03/09/2024
953,28.764616012573242,-81.28447723388672,3418 S Orlando Dr,Sanford,FL,32773,https://www.culvers.com/restaurants/sanford-fl-orlando-dr,Florida,Culver's,03/09/2024
940,28.557598114013672,-80.83783721923828,2855 Cheney Highway,Titusville,FL,32780,https://www.culvers.com/restaurants/titusville-fl-cheney-highway,Florida,Culver's,03/09/2024
825,28.245500564575195,-81.25700378417969,1050 E Irlo Bronson Hwy,St. Cloud,FL,34769,https://www.culvers.com/restaurants/st-cloud-florida-irlo-bronson,Florida,Culver's,03/09/2024
638,43.63351058959961,-116.3509750366211,3494 E Tecate Ln,Meridian,ID,83646,https://www.culvers.com/restaurants/meridian-id-ustick-rd,Idaho,Culver's,03/09/2024
257,39.98142623901367,-83.14632415771484,1444 Rentra Dr,Columbus,OH,43228,https://www.culvers.com/restaurants/columbus-oh,Ohio,Culver's,03/09/2024
260,40.1580696105957,-83.0966567993164,4137 W Powell Rd,Powell,OH,43065,https://www.culvers.com/restaurants/powell,Ohio,Culver's,03/09/2024
492,40.240028381347656,-83.3432846069336,16421 Square Dr,Marysville,OH,43040,https://www.culvers.com/restaurants/marysville-oh,Ohio,Culver's,03/09/2024
373,39.94465637207031,-82.79490661621094,1912 OH Rte 256,Reynoldsburg,OH,43068,https://www.culvers.com/restaurants/reynoldsburg,Ohio,Culver's,03/09/2024
974,42.242037,-83.764564,3015 Lohr Rd,Ann Arbor,MI,48108,https://www.culvers.com/restaurants/ann-arbor-mi-lohr-rd,Michigan,Culver's,03/09/2024
374,42.222068786621094,-83.48412322998047,11001 Belleville Rd,Belleville,MI,48111,https://www.culvers.com/restaurants/belleville,Michigan,Culver's,03/09/2024
806,42.32059860229492,-83.48600006103516,45275 Ford Rd,Canton,MI,48187,https://www.culvers.com/restaurants/canton-mi-ford-rd,Michigan,Culver's,03/09/2024
458,42.290348052978516,-83.84661102294922,5910 Jackson Rd,Ann Arbor,MI,48103,https://www.culvers.com/restaurants/ann-arbor,Michigan,Culver's,03/09/2024
306,42.332576751708984,-83.40827178955078,6500 Newburgh Rd,Westland,MI,48185,https://www.culvers.com/restaurants/westland,Michigan,Culver's,03/09/2024
846,42.448699951171875,-83.6498031616211,22700 Pontiac Trail,South Lyon,MI,48178,https://www.culvers.com/restaurants/south-lyon-mi-pontiac,Michigan,Culver's,03/09/2024
510,42.380123138427734,-83.33138275146484,13030 Middlebelt Rd,Livonia,MI,48150,https://www.culvers.com/restaurants/livonia-mi,Michigan,Culver's,03/09/2024
299,42.19905090332031,-83.24909973144531,14800 Racho Rd,Taylor,MI,48180,https://www.culvers.com/restaurants/taylor,Michigan,Culver's,03/09/2024
497,42.50111770629883,-83.53551483154297,49169 Alpha Dr,Wixom,MI,48393,https://www.culvers.com/restaurants/wixom-mi,Michigan,Culver's,03/09/2024
854,42.29840087890625,-84.02559661865234,1610 S Main St,Chelsea,MI,48118,https://www.culvers.com/restaurants/chelsea-mi,Michigan,Culver's,03/09/2024
691,42.503360748291016,-83.75933837890625,6830 Whitmore Lake Rd,Brighton,MI,48116,https://www.culvers.com/restaurants/brighton-mi-green-oak-village,Michigan,Culver's,03/09/2024
850,41.94810104370117,-83.40160369873047,1899 N Telegraph Rd,Monroe,MI,48162,https://www.culvers.com/restaurants/monroe-mi-telegraph,Michigan,Culver's,03/09/2024
720,42.25932312011719,-83.20922088623047,15655 Southfield Rd,Allen Park,MI,48101,https://www.culvers.com/restaurants/allen-park-mi-southfield-rd,Michigan,Culver's,03/09/2024
864,42.53350067138672,-83.4385986328125,485 Haggerty Rd,Commerce Charter Twp,MI,48390,https://www.culvers.com/restaurants/commerce-charter-twp-mi,Michigan,Culver's,03/09/2024
332,40.38744354248047,-104.7357177734375,3502 W 29th St,Greeley,CO,80634,https://www.culvers.com/restaurants/greeley,Colorado,Culver's,03/09/2024
361,40.40658950805664,-104.98078155517578,4890 Thompson Pkwy,Johnstown,CO,80534,https://www.culvers.com/restaurants/johnstown,Colorado,Culver's,03/09/2024
819,40.40679931640625,-105.10040283203125,1606 W. Eisenhower Blvd,Loveland,CO,80537,https://www.culvers.com/restaurants/loveland-co-eisenhower-blvd,Colorado,Culver's,03/09/2024
320,40.57530975341797,-105.0574951171875,918 S Lemay Ave,Fort Collins,CO,80524,https://www.culvers.com/restaurants/fort-collins,Colorado,Culver's,03/09/2024
860,30.32349967956543,-81.54630279541016,101 Monument Rd,Jacksonville,FL,32225,https://www.culvers.com/restaurants/jacksonville-fl-monument-rd,Florida,Culver's,03/09/2024
843,30.628599166870117,-81.55480194091797,463731 State Road 200,Yulee,FL,32097,https://www.culvers.com/restaurants/yulee-fl-state-road,Florida,Culver's,03/09/2024
821,30.236000061035156,-81.5188980102539,7818 Gate Pkwy,Jacksonville,FL,32256,https://www.culvers.com/restaurants/jacksonville-fl-gate-pkwy,Florida,Culver's,03/09/2024
952,30.254411697387695,-81.46742248535156,4768 Hodges Blvd,Jacksonville,FL,32224,https://www.culvers.com/restaurants/jacksonville-fl-hodges-blvd,Florida,Culver's,03/09/2024
783,30.203800201416016,-81.75749969482422,7923 Parramore Rd,Jacksonville,FL,32244,https://www.culvers.com/restaurants/jacksonville-fl-parramore-rd,Florida,Culver's,03/09/2024
577,40.14855194091797,-105.1300048828125,1218 S Hover Rd,Longmont,CO,80501,https://www.culvers.com/restaurants/longmont-co-hover-rd,Colorado,Culver's,03/09/2024
844,41.13570022583008,-81.78910064697266,2828 Medina Road,Medina,OH,44256,https://www.culvers.com/restaurants/medina-oh-medina-rd,Ohio,Culver's,03/09/2024
746,41.346900939941406,-81.82420349121094,8464 Pearl Rd,Strongsville,OH,44136,https://www.culvers.com/restaurants/strongsville-oh-pearl-rd,Ohio,Culver's,03/09/2024
939,41.384498596191406,-81.9786148071289,32574 Lorain Rd,North Ridgeville,OH,44039,https://www.culvers.com/restaurants/north-ridgeville-lorain-rd,Ohio,Culver's,03/09/2024
709,41.31178283691406,-81.52271270751953,8143 Golden Link Blvd,Macedonia,OH,44067,https://www.culvers.com/restaurants/macedonia-oh-e-aurora-rd,Ohio,Culver's,03/09/2024
664,41.468772888183594,-82.01921081542969,1439 Center Rd,Avon,OH,44011,https://www.culvers.com/restaurants/avon-oh-center-rd,Ohio,Culver's,03/09/2024
176,38.92393112182617,-95.26133728027344,2111 W 33rd St,Lawrence,KS,66046,https://www.culvers.com/restaurants/lawrence-ks,Kansas,Culver's,03/09/2024
326,36.928382873535156,-86.412841796875,4903 Scottsville Rd,Bowling Green,KY,42104,https://www.culvers.com/restaurants/bowling-green,Kentucky,Culver's,03/09/2024
154,41.46757507324219,-87.03555297851562,2101 Laporte Ave,Valparaiso,IN,46383,https://www.culvers.com/restaurants/valparaiso,Indiana,Culver's,03/09/2024
523,41.57695007324219,-87.04483032226562,3000 Matson St,Chesterton,IN,46304,https://www.culvers.com/restaurants/chesterton-in,Indiana,Culver's,03/09/2024
714,30.10540008544922,-81.82589721679688,1767 Blanding Blvd,Middleburg,FL,32068,https://www.culvers.com/restaurants/middleburg-fl-blanding-blvd,Florida,Culver's,03/09/2024
789,30.06760025024414,-81.49440002441406,45 Fountains Way,St. Johns,FL,32259,https://www.culvers.com/restaurants/st-johns-fl-fountains-way,Florida,Culver's,03/09/2024
390,37.7369499206543,-84.33069610595703,2012 Lantern Ridge Dr,Richmond,KY,40475,https://www.culvers.com/restaurants/richmond,Kentucky,Culver's,03/09/2024
479,37.89646911621094,-84.56694030761719,961 N Main St,Nicholasville,KY,40356,https://www.culvers.com/restaurants/nicholasville-ky,Kentucky,Culver's,03/09/2024
330,38.020721435546875,-84.42153930664062,2161 Paul Jones Way,Lexington,KY,40509,https://www.culvers.com/restaurants/lexington-hamburg-place,Kentucky,Culver's,03/09/2024
334,37.99435806274414,-84.53152465820312,360 Meijer Way,Lexington,KY,40503,https://www.culvers.com/restaurants/lexington-meijer-way,Kentucky,Culver's,03/09/2024
899,32.87580108642578,-80.01679992675781,4821 Tanger Outlet Blvd,North Charleston,SC,29418,https://www.culvers.com/restaurants/n-charleston-tanger-outlet,South Carolina,Culver's,03/09/2024
882,32.9755859375,-80.13658142089844,3848 Ladson Rd,Ladson,SC,29456,https://www.culvers.com/restaurants/ladson-sc-ladson,South Carolina,Culver's,03/09/2024
688,33.043853759765625,-80.12258911132812,1904 N Main St,Summerville,SC,29486,https://www.culvers.com/restaurants/summerville-sc-n-main-st,South Carolina,Culver's,03/09/2024
851,38.964698791503906,-92.37069702148438,2010 Bernadette Dr,Columbia,MO,65203,https://www.culvers.com/restaurants/columbia-mo-bernadette,Missouri,Culver's,03/09/2024
341,38.94736099243164,-92.30050659179688,2520 Broadway Bluffs Dr,Columbia,MO,65201,https://www.culvers.com/restaurants/columbia,Missouri,Culver's,03/09/2024
660,39.63322830200195,-86.08338928222656,1142 N Emerson Ave,Greenwood,IN,46143,https://www.culvers.com/restaurants/greenwood-in-emerson-ave,Indiana,Culver's,03/09/2024
229,39.61000442504883,-86.15927124023438,320 State Rd 135,Greenwood,IN,46142,https://www.culvers.com/restaurants/greenwood,Indiana,Culver's,03/09/2024
810,39.697898864746094,-86.08200073242188,5115 Shear Avenue,Indianapolis,IN,46203,https://www.culvers.com/restaurants/indianapolis-in-emerson-ave,Indiana,Culver's,03/09/2024
779,39.483699798583984,-86.01599884033203,191 Granville Dr,Franklin,IN,46131,https://www.culvers.com/restaurants/franklin-in-granville-dr,Indiana,Culver's,03/09/2024
272,39.6998176574707,-86.262939453125,4701 Kentucky Ave,Indianapolis,IN,46221,https://www.culvers.com/restaurants/indianapolis-kentucky,Indiana,Culver's,03/09/2024
820,39.79669952392578,-86.0447998046875,7010 E 21st St,Indianapolis,IN,46219,https://www.culvers.com/restaurants/indianapolis-in-21-st,Indiana,Culver's,03/09/2024
758,39.775699615478516,-85.96430206298828,11315 E Washington St,Cumberland,IN,46229,https://www.culvers.com/restaurants/cumberland-in-e-washington-st,Indiana,Culver's,03/09/2024
631,39.76348114013672,-86.3061294555664,8232 Country Village Dr,Indianapolis,IN,46214,https://www.culvers.com/restaurants/indianapolis-in-rockville-rd,Indiana,Culver's,03/09/2024
108,39.716209411621094,-86.35753631591797,170 S Perry Rd,Plainfield,IN,46168,https://www.culvers.com/restaurants/plainfield,Indiana,Culver's,03/09/2024
865,39.55390167236328,-85.77439880371094,1930 N Morristown Rd,Shelbyville,IN,46176,https://www.culvers.com/restaurants/shelbyville-in-morristown-rd,Indiana,Culver's,03/09/2024
190,39.854217529296875,-86.00955963134766,5525 N Post Rd,Lawrence,IN,46216,https://www.culvers.com/restaurants/lawrence-in,Indiana,Culver's,03/09/2024
890,39.8661003112793,-86.12139892578125,6111 N Keystone Ave,Indianapolis,IN,46220,https://www.culvers.com/restaurants/indianapolis-in-keystone-ave,Indiana,Culver's,03/09/2024
831,39.762298583984375,-86.38749694824219,7649 East US HWY 36,Avon,IN,46123,https://www.culvers.com/restaurants/avon-in-east-us-hwy-36,Indiana,Culver's,03/09/2024
971,39.413516998291016,-86.42276763916016,500 Prather Dr,Martinsville,IN,46151,https://www.culvers.com/restaurants/martinsville-in-prather-dr,Indiana,Culver's,03/09/2024
322,39.88253402709961,-86.24539947509766,5020 W 71st St,Indianapolis,IN,46268,https://www.culvers.com/restaurants/indianapolis-71st,Indiana,Culver's,03/09/2024
980,39.896199,-85.919659,6036 W Broadway,McCordsville,IN,46055,https://www.culvers.com/restaurants/mccordsville-in-broadway,Indiana,Culver's,03/09/2024
353,39.8116569519043,-85.7702865600586,1846 N State St,Greenfield,IN,46140,https://www.culvers.com/restaurants/greenfield-in,Indiana,Culver's,03/09/2024
285,39.92653274536133,-86.0433120727539,7105 E 96th St,Indianapolis,IN,46250,https://www.culvers.com/restaurants/indianapolis-96th,Indiana,Culver's,03/09/2024
700,39.860198974609375,-86.39140319824219,1225 N Green St,Brownsburg,IN,46112,https://www.culvers.com/restaurants/brownsburg-in-green-st,Indiana,Culver's,03/09/2024
433,42.50514221191406,-83.1135025024414,700 W Twelve Mile Rd,Madison Heights,MI,48071,https://www.culvers.com/restaurants/madison-heights,Michigan,Culver's,03/09/2024
180,42.29072952270508,-88.416259765625,1620 W Lake Shore Dr,Woodstock,IL,60098,https://www.culvers.com/restaurants/woodstock,Illinois,Culver's,03/09/2024
870,42.17879867553711,-88.33470153808594,251 N Randall Rd,Lake in the Hills,IL,60156,https://www.culvers.com/restaurants/lake-in-the-hills,Illinois,Culver's,03/09/2024
110,42.14448928833008,-88.43213653564453,12950 S IL Rte 47,Huntley,IL,60142,https://www.culvers.com/restaurants/huntley,Illinois,Culver's,03/09/2024
23,42.59033966064453,-88.42876434326172,151 N Wells St,Lake Geneva,WI,53147,https://www.culvers.com/restaurants/lake-geneva,Wisconsin,Culver's,03/09/2024
66,42.69217300415039,-88.266357421875,1073 Milwaukee Ave,Burlington,WI,53105,https://www.culvers.com/restaurants/burlington,Wisconsin,Culver's,03/09/2024
